"dataset","split","instance","assets","K","k_ratio","method","HV","IGD","PF_Overlap","EAF_Band_Width","PF_Drift","Runtime","PF_Overlap_tol_0_005","PF_Overlap_tol_0_02","Diversity","Spacing","Archive_Size","Feasible_Rate"
"Synthetic","train","syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628","50","3","0.05","A_MPMO","1.0688312602403733","0.009524755152080074","0.8286111111111111","0.007087658164343248","0.02866984407938537","1.6456883366666666","0.5055555555555556","0.975","1.39575332266347","0.006983045863440781","95.8","1.0"
"Synthetic","train","syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628","50","3","0.05","ECMADE_MOO","1.0667499454715084","0.02184651840329817","0.7688888888888888","0.009916287779323811","0.052447131517491925","6.673823360000001","0.5008333333333332","0.9008333333333335","1.3446964635295908","0.00610174466689653","94.5","1.0"
"Synthetic","train","syn_n50_k05_low_corr_normal_low_vol_r01_s20260629","50","3","0.05","NSGAII","1.1615053208456356","0.006848419052222751","0.8616666666666665","0.005281967756105145","0.025144425913614148","0.7052472166666666","0.5438888888888889","0.9772222222222222","1.2575940419786582","0.006296802706378736","96.73333333333333","1.0"
"Synthetic","train","syn_n50_k05_low_corr_normal_low_vol_r01_s20260629","50","3","0.05","SPEA2","1.1621577571639103","0.012678243676125765","0.6141666666666665","0.004208172512451957","0.040066290031802204","7.739258319999999","0.4477777777777777","0.8458333333333332","1.2328333022071762","0.014867676838094087","100.0","1.0"
"Synthetic","train","syn_n50_k05_low_corr_normal_low_vol_r01_s20260629","50","3","0.05","MOEAD","1.0272617102421524","0.23674970032759857","0.16749999999999995","0.009021362055533343","0.015071700605570794","14.419203523333334","0.14694444444444446","0.19472222222222227","0.23318978504369417","0.0013406687567949313","73.93333333333334","1.0"
"Synthetic","train","syn_n50_k05_low_corr_normal_low_vol_r01_s20260629","50","3","0.05","GDE3","1.1605217505736773","0.057211508717621255","0.7244444444444443","0.006259937601493388","0.07877221920796608","2.533562876666667","0.5399999999999999","0.7733333333333334","1.1105625674210795","0.00419632098809325","99.46666666666667","1.0"
"Synthetic","train","syn_n50_k05_low_corr_normal_low_vol_r01_s20260629","50","3","0.05","A_MPMO","1.1580284703738724","0.0353996630358847","0.7116666666666667","0.015937332891742973","0.06698383100816897","1.6729346299999999","0.43833333333333335","0.8241666666666666","1.1722316622492428","0.005756025036368973","95.33333333333333","1.0"
"Synthetic","train","syn_n50_k05_low_corr_normal_low_vol_r01_s20260629","50","3","0.05","ECMADE_MOO","1.1564701377603261","0.016498847286307412","0.7211111111111113","0.025574689125239733","0.032545032079265145","5.999226760000001","0.44277777777777777","0.8419444444444445","1.2170228387085658","0.0054561201808174635","94.1","1.0"
"Synthetic","train","syn_n50_k05_high_corr_heavy_tail_extreme_events_r01_s20260630","50","3","0.05","NSGAII","1.1398189755700439","0.006349726626608832","0.8408333333333334","0.004360871167073388","0.018379969141744504","0.7141953600000002","0.48416666666666663","0.9858333333333335","1.3568609373374036","0.007138316060586418","96.8","1.0"
"Synthetic","train","syn_n50_k05_high_corr_heavy_tail_extreme_events_r01_s20260630","50","3","0.05","SPEA2","1.1359733444221143","0.027929577156061234","0.8658333333333332","0.0074598510062874645","0.057595344785999814","9.227306616666668","0.5363888888888889","0.9352777777777778","1.3074646621000554","0.004235930547318495","100.0","1.0"
"Synthetic","train","syn_n50_k05_high_corr_heavy_tail_extreme_events_r01_s20260630","50","3","0.05","MOEAD","1.0638802644124965","0.24239224952926522","0.23222222222222225","0.05779627576556476","0.0564254043152832","13.460681706666668","0.2069444444444444","0.2677777777777777","0.3033966496120344","0.0031065885796938975","67.4","1.0"
"Synthetic","train","syn_n50_k05_high_corr_heavy_tail_extreme_events_r01_s20260630","50","3","0.05","GDE3","1.1267976152457602","0.07465253287794475","0.7677777777777778","0.03858395608264406","0.1127898320104452","2.808678223333333","0.5233333333333333","0.8072222222222222","1.1754263305322288","0.0036047718656333993","99.66666666666667","1.0"
"Synthetic","train","syn_n50_k05_high_corr_heavy_tail_extreme_events_r01_s20260630","50","3","0.05","A_MPMO","1.1378334362616627","0.016285089679024655","0.8013888888888888","0.006391451856657462","0.0315051297148036","1.7469779733333333","0.4680555555555556","0.9477777777777778","1.3226813865623557","0.007328153485264124","96.36666666666666","1.0"
"Synthetic","train","syn_n50_k05_high_corr_heavy_tail_extreme_events_r01_s20260630","50","3","0.05","ECMADE_MOO","1.1299481363908925","0.05369435910159486","0.7369444444444444","0.04291223315502407","0.0984730073367269","6.601965403333334","0.4633333333333333","0.8627777777777778","1.2637946528661341","0.0067350868852042245","95.4","1.0"
"Synthetic","train","syn_n50_k05_low_corr_heavy_tail_high_vol_r03_s20260631","50","3","0.05","NSGAII","1.0121563452445292","0.007183627796446038","0.8124999999999999","0.019493049404117425","0.01688687129061562","0.7148460933333334","0.4980555555555556","0.9427777777777778","1.3062440153259705","0.005614514200004417","96.16666666666667","1.0"
"Synthetic","train","syn_n50_k05_low_corr_heavy_tail_high_vol_r03_s20260631","50","3","0.05","SPEA2","1.0134769697660928","0.006344908234716933","0.8324999999999999","0.014789192803330345","0.021976914051704398","8.685241640000003","0.5311111111111111","0.9636111111111112","1.3154807657140262","0.006407435934597578","100.0","1.0"
"Synthetic","train","syn_n50_k05_low_corr_heavy_tail_high_vol_r03_s20260631","50","3","0.05","MOEAD","0.9130197333359228","0.06967251317589142","0.33055555555555555","0.05711505210411838","0.049913335004763255","14.930300363333329","0.2311111111111111","0.41750000000000015","0.8712807218858603","0.003926870064937727","87.3","1.0"
"Synthetic","train","syn_n50_k05_low_corr_heavy_tail_high_vol_r03_s20260631","50","3","0.05","GDE3","1.0066488545395627","0.011367313691355647","0.7294444444444443","0.026257906778639813","0.02219549797765523","2.867773083333333","0.47638888888888886","0.8319444444444444","1.2855635140856227","0.0027605645351995597","99.36666666666666","1.0"
"Synthetic","train","syn_n50_k05_low_corr_heavy_tail_high_vol_r03_s20260631","50","3","0.05","A_MPMO","1.0038729280448744","0.010949069475548934","0.6549999999999999","0.026334818342464542","0.022344645937280496","1.50368688","0.38861111111111113","0.8283333333333333","1.313525838708642","0.005931084464150836","94.8","1.0"
"Synthetic","train","syn_n50_k05_low_corr_heavy_tail_high_vol_r03_s20260631","50","3","0.05","ECMADE_MOO","1.0073088563534727","0.009679322650967883","0.6916666666666665","0.028975370945715184","0.021252763797790442","5.9010973","0.40750000000000003","0.8786111111111112","1.3117185973543652","0.005258837067915653","92.96666666666667","1.0"
"Synthetic","train","syn_n50_k05_cluster_corr_skewed_high_vol_r01_s20260632","50","3","0.05","NSGAII","1.0848071088669107","0.006986370280754801","0.8983333333333334","0.005723843487983826","0.025349923128250143","0.72146374","0.5788888888888889","0.9791666666666667","1.2281470535626478","0.0053511576278939925","96.76666666666667","1.0"
"Synthetic","train","syn_n50_k05_cluster_corr_skewed_high_vol_r01_s20260632","50","3","0.05","SPEA2","1.0842817523534964","0.011984324797041732","0.8458333333333334","0.005700318695962615","0.04111921189616306","8.533631753333333","0.5608333333333333","0.9602777777777779","1.2130392929902951","0.00665130208138259","100.0","1.0"
"Synthetic","train","syn_n50_k05_cluster_corr_skewed_high_vol_r01_s20260632","50","3","0.05","MOEAD","0.9742129751554508","0.1199674250241748","0.3638888888888889","0.05151936899859237","0.08699188268169883","15.02383737","0.24333333333333332","0.4822222222222223","0.6237463373944998","0.0034047889422284335","80.13333333333334","1.0"
"Synthetic","train","syn_n50_k05_cluster_corr_skewed_high_vol_r01_s20260632","50","3","0.05","GDE3","1.08395935872635","0.006508527924058558","0.9336111111111111","0.010685089242598513","0.024990363217255188","2.7792603433333336","0.66","0.9636111111111113","1.2195461624677901","0.00284298911941917","99.0","1.0"
"Synthetic","train","syn_n50_k05_cluster_corr_skewed_high_vol_r01_s20260632","50","3","0.05","A_MPMO","1.0746087725254865","0.024043787561935655","0.7588888888888891","0.02239622991576856","0.05298399942536485","1.3451286566666667","0.5058333333333335","0.8738888888888888","1.1797227595141802","0.005849259282085345","94.63333333333334","1.0"
"Synthetic","train","syn_n50_k05_cluster_corr_skewed_high_vol_r01_s20260632","50","3","0.05","ECMADE_MOO","1.072278376839276","0.016569734798972446","0.7722222222222221","0.02587395020995149","0.037452433772271344","6.2644067733333335","0.48638888888888887","0.8830555555555557","1.2425961103971264","0.005141436264167226","92.56666666666666","1.0"
"Synthetic","train","syn_n50_k05_pathological_cov_skewed_high_vol_r03_s20260633","50","3","0.05","NSGAII","0.8866478355275547","0.005562782854662229","0.9091666666666668","0.0103980736206965","0.012912388053627544","0.7275021266666667","0.5427777777777777","0.9869444444444446","1.3189870948189895","0.0049916168330089265","97.4","1.0"
"Synthetic","train","syn_n50_k05_pathological_cov_skewed_high_vol_r03_s20260633","50","3","0.05","SPEA2","0.8881533766857739","0.004687162126500051","0.9727777777777776","0.0077760585246576764","0.01488202652391647","10.52774707333333","0.6522222222222223","0.9883333333333335","1.3189697612240694","0.003407035456209622","100.0","1.0"
"Synthetic","train","syn_n50_k05_pathological_cov_skewed_high_vol_r03_s20260633","50","3","0.05","MOEAD","0.8341222441780476","0.04397756280646256","0.36888888888888893","0.06757467317353295","0.07449029889751078","14.974779246666666","0.17305555555555555","0.5719444444444445","1.0168425718578145","0.004477703882051797","92.0","1.0"
"Synthetic","train","syn_n50_k05_pathological_cov_skewed_high_vol_r03_s20260633","50","3","0.05","GDE3","0.884719517663341","0.006368984075273543","0.9358333333333333","0.009036241197954232","0.020123894810767366","3.552919859999999","0.6241666666666666","0.961388888888889","1.283673345040664","0.002218365549767289","99.7","1.0"
"Synthetic","train","syn_n50_k05_pathological_cov_skewed_high_vol_r03_s20260633","50","3","0.05","A_MPMO","0.8862623526140542","0.00563655657554332","0.9033333333333334","0.010729923498860776","0.0160796450820109","1.4443274199999998","0.5383333333333333","0.9872222222222224","1.3281323711018385","0.005210306092376462","96.6","1.0"
"Synthetic","train","syn_n50_k05_pathological_cov_skewed_high_vol_r03_s20260633","50","3","0.05","ECMADE_MOO","0.885000602115529","0.006458970426099351","0.876388888888889","0.01220374046409622","0.0227828617506314","6.63795501","0.49472222222222223","0.9800000000000002","1.3065131779465624","0.004814546378797284","96.33333333333333","1.0"
"Synthetic","validation","syn_n50_k05_high_corr_normal_low_vol_r03_s20260634","50","3","0.05","NSGAII","1.1279817283376625","0.01429732708665737","0.826111111111111","0.004916357193824483","0.028124766056312166","0.7419047466666667","0.49138888888888876","0.9636111111111113","1.3569529982098743","0.00708633820672171","97.2","1.0"
"Synthetic","validation","syn_n50_k05_high_corr_normal_low_vol_r03_s20260634","50","3","0.05","SPEA2","1.128080393719422","0.012566442959627343","0.5824999999999999","0.005987519694425272","0.01652816597241121","8.388874626666668","0.4461111111111112","0.7494444444444446","1.3749957401036097","0.01852173034529545","100.0","1.0"
"Synthetic","validation","syn_n50_k05_high_corr_normal_low_vol_r03_s20260634","50","3","0.05","MOEAD","0.9930406172147198","0.23136541130516536","0.2536111111111112","0.02942080700572639","0.11558533471951914","13.538078403333333","0.19277777777777777","0.31749999999999995","0.4533261480234605","0.002450063040771701","76.43333333333334","1.0"
"Synthetic","validation","syn_n50_k05_high_corr_normal_low_vol_r03_s20260634","50","3","0.05","GDE3","1.1250700681228623","0.01133709018900213","0.8891666666666667","0.006432308139583854","0.03808556972893555","3.359798073333333","0.5238888888888888","0.9494444444444446","1.3137976458749105","0.0033126317855832446","99.53333333333333","1.0"
"Synthetic","validation","syn_n50_k05_high_corr_normal_low_vol_r03_s20260634","50","3","0.05","A_MPMO","1.1247271159027032","0.023523945785854573","0.7724999999999999","0.008617856834816773","0.05369708722823318","1.4012452566666664","0.4494444444444445","0.9158333333333335","1.2970461771982114","0.007048803667350316","97.23333333333333","1.0"
"Synthetic","validation","syn_n50_k05_high_corr_normal_low_vol_r03_s20260634","50","3","0.05","ECMADE_MOO","1.1222730978660473","0.023743108149811478","0.7552777777777778","0.009034517342473722","0.048801396708389566","6.508378990000001","0.4599999999999999","0.9186111111111112","1.2962021707108384","0.006173326214005104","94.8","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635","50","3","0.05","NSGAII","1.1305391821383568","0.008450066119951477","0.9458333333333332","0.003568889615259898","0.03216981130994529","0.7590598233333332","0.7283333333333333","0.9669444444444444","0.9406452524752054","0.004208910844737537","96.6","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635","50","3","0.05","SPEA2","1.1301191670032449","0.008018580345582492","0.9277777777777777","0.003766037405642218","0.049727912680988286","6.121092916666666","0.7177777777777777","0.9580555555555555","0.9436468204766094","0.0037470042142639325","100.0","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635","50","3","0.05","MOEAD","1.0127067176194016","0.14191353244575458","0.24472222222222226","0.08353643063033257","0.05799481698594322","13.960202603333332","0.20638888888888887","0.29333333333333333","0.3318642698640718","0.0025504177683137027","71.33333333333333","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635","50","3","0.05","GDE3","1.1218349519546904","0.017698946717864934","0.8369444444444444","0.023121585212140538","0.04629990127917724","3.035658376666667","0.7316666666666668","0.8772222222222222","0.9421735187876494","0.002370318389555063","99.16666666666667","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635","50","3","0.05","A_MPMO","1.127872928873527","0.007789106609855758","0.8694444444444444","0.010888922904440178","0.028532732559171697","1.4311167466666668","0.6530555555555557","0.9325","0.9954089683149366","0.004457386058375618","94.86666666666666","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635","50","3","0.05","ECMADE_MOO","1.1222191488572062","0.012823738099837141","0.8247222222222222","0.014328647965122223","0.03111144515569525","6.081856633333333","0.6352777777777779","0.9005555555555556","0.9802955227287022","0.004065218429208827","94.53333333333333","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636","50","3","0.05","NSGAII","1.1185877132669764","0.0066843832573647574","0.8730555555555555","0.008555045046668238","0.018348709880487233","0.6917148366666666","0.558888888888889","0.9761111111111112","1.1932851108099602","0.005765389236544532","96.96666666666667","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636","50","3","0.05","SPEA2","1.1192426490094436","0.00741310912233075","0.7855555555555553","0.008234024043759548","0.03262155959001528","6.679328793333334","0.47222222222222227","0.9825000000000002","1.210973462594483","0.0091330544609858","100.0","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636","50","3","0.05","MOEAD","1.0297270891676198","0.14551321365871903","0.27055555555555555","0.05512511035969159","0.10094927131645748","14.361992659999999","0.18555555555555556","0.3958333333333333","0.5544230868223387","0.003211943444709856","84.46666666666667","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636","50","3","0.05","GDE3","1.1164399300426469","0.014250009314404514","0.9188888888888889","0.009339112740442156","0.024793091576195494","2.6693324866666672","0.6277777777777779","0.9547222222222224","1.1944091781930448","0.003460371218074213","99.03333333333333","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636","50","3","0.05","A_MPMO","1.1147384543316174","0.016970562662274213","0.8244444444444444","0.010240437711343411","0.03265537595730154","1.4452817866666665","0.5075000000000001","0.943888888888889","1.1978274178656971","0.005724090311876175","95.6","1.0"
"Synthetic","validation","syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636","50","3","0.05","ECMADE_MOO","1.11708438239243","0.00802351997976719","0.8172222222222221","0.013965330476232812","0.022605023287342964","6.385988573333332","0.5202777777777778","0.9316666666666668","1.2142909156244373","0.005417430232072424","94.86666666666666","1.0"
"Synthetic","test","syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637","50","3","0.05","NSGAII","0.9931332072705069","0.006226795561325114","0.8925000000000001","0.008812967266575808","0.020478711563823353","0.6990582233333333","0.5558333333333335","0.9836111111111111","1.2771860906296397","0.005572317262512261","96.86666666666666","1.0"
"Synthetic","test","syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637","50","3","0.05","SPEA2","0.9950820233909438","0.005054554015938381","0.9169444444444446","0.007320856778456674","0.015186403759146745","8.259029166666668","0.5969444444444445","0.991111111111111","1.2886862753600345","0.005500879966456356","100.0","1.0"
"Synthetic","test","syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637","50","3","0.05","MOEAD","0.8905413057044309","0.10339909090103332","0.29333333333333333","0.07872209272813202","0.10582123411168452","14.86397884","0.23555555555555555","0.38333333333333336","0.7675654378416634","0.00387128860765228","86.93333333333334","1.0"
"Synthetic","test","syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637","50","3","0.05","GDE3","0.9897241805491923","0.0073762382557608745","0.9169444444444446","0.0084658040675843","0.026715744257240926","3.0766864099999993","0.6380555555555554","0.9441666666666666","1.2620270099129103","0.002552700476612817","99.23333333333333","1.0"
"Synthetic","test","syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637","50","3","0.05","A_MPMO","0.9943124222855584","0.005540345543656771","0.8841666666666667","0.009474586977908095","0.018416190201373524","1.4292210033333332","0.5191666666666668","0.9913888888888889","1.2927725314953054","0.006209514533246064","94.93333333333334","1.0"
"Synthetic","test","syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637","50","3","0.05","ECMADE_MOO","0.9918442641902022","0.0068876651133149575","0.8386111111111114","0.012977753154484208","0.024293242973085386","6.480319233333332","0.4947222222222223","0.9702777777777777","1.2937160397916692","0.004872669833912992","95.56666666666666","1.0"
"Synthetic","test","syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638","50","3","0.05","NSGAII","1.0963368410676704","0.005783326217217526","0.8502777777777778","0.006699047972020886","0.016711477259088565","0.70252292","0.48500000000000004","0.9958333333333335","1.4142135603925425","0.00697541532279795","96.96666666666667","1.0"
"Synthetic","test","syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638","50","3","0.05","SPEA2","1.0959741947660921","0.006309112798249509","0.8083333333333332","0.006555299072568507","0.010102336536377366","7.414794626666665","0.5472222222222222","0.9608333333333333","1.4142135623730947","0.011077022506187112","100.0","1.0"
"Synthetic","test","syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638","50","3","0.05","MOEAD","1.022780189041071","0.16588205476059342","0.23333333333333334","0.05005648332696419","0.0673576807125199","15.572846103333331","0.14888888888888888","0.32666666666666677","0.6876494564976302","0.00338147854801816","83.8","1.0"
"Synthetic","test","syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638","50","3","0.05","GDE3","1.091906508268573","0.02493041544817631","0.8058333333333333","0.009035459857858648","0.046816283540291895","2.7934978766666663","0.5366666666666668","0.8572222222222222","1.20578448520886","0.003068255292132825","99.93333333333334","1.0"
"Synthetic","test","syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638","50","3","0.05","A_MPMO","1.0962063717573876","0.00653883501349088","0.8352777777777777","0.006486805536010431","0.017981769019400445","1.4219560633333335","0.49333333333333335","0.9861111111111112","1.408268481100522","0.007006221639539595","96.33333333333333","1.0"
"Synthetic","test","syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638","50","3","0.05","ECMADE_MOO","1.0922855071660031","0.014899294675211394","0.7533333333333334","0.01636472640340803","0.03974292642474744","6.386427153333332","0.4583333333333333","0.9047222222222223","1.3369256276330548","0.006169788790623925","95.23333333333333","1.0"
"Synthetic","train","syn_n50_k10_high_corr_mixed_high_vol_r02_s20260639","50","5","0.1","NSGAII","1.0395332574547005","0.006771554635357475","0.9116666666666667","0.006960843539409085","0.017951947243694758","0.7065699266666666","0.5730555555555555","0.9769444444444446","1.2012262306162045","0.004944034692671509","98.8","1.0"
"Synthetic","train","syn_n50_k10_high_corr_mixed_high_vol_r02_s20260639","50","5","0.1","SPEA2","1.0418990346201749","0.005700799921001756","0.9136111111111112","0.005581431686731533","0.02882762538643471","5.480496450000001","0.6316666666666666","0.9827777777777779","1.2205834412364291","0.005662505557525625","100.0","1.0"
"Synthetic","train","syn_n50_k10_high_corr_mixed_high_vol_r02_s20260639","50","5","0.1","MOEAD","0.9014832602377205","0.12446077978323998","0.26666666666666666","0.035139132125359275","0.04955255537866075","14.442728403333332","0.14666666666666667","0.4075","0.5337568802700743","0.003207254632370239","79.3","1.0"
"Synthetic","train","syn_n50_k10_high_corr_mixed_high_vol_r02_s20260639","50","5","0.1","GDE3","1.0312451120594046","0.028661446490845798","0.7977777777777778","0.014877313458001131","0.0457105071425914","2.469643376666667","0.6466666666666666","0.8191666666666667","1.022382133530066","0.0025190357829864953","99.96666666666667","1.0"
"Synthetic","train","syn_n50_k10_high_corr_mixed_high_vol_r02_s20260639","50","5","0.1","A_MPMO","1.0333707150092186","0.019708702262019942","0.8336111111111112","0.017741250521749876","0.04990646083224109","1.4277772733333334","0.538611111111111","0.9061111111111113","1.1290105690949623","0.004712270357659496","98.26666666666667","1.0"
"Synthetic","train","syn_n50_k10_high_corr_mixed_high_vol_r02_s20260639","50","5","0.1","ECMADE_MOO","1.0339578435761063","0.011061657266597203","0.8541666666666666","0.00861358745733283","0.02346872070968894","4.16643168","0.5363888888888889","0.9272222222222223","1.2042582681546776","0.004822605613058036","96.83333333333333","1.0"
"Synthetic","train","syn_n50_k10_cluster_corr_mixed_extreme_events_r03_s20260640","50","5","0.1","NSGAII","1.000979667180331","0.015914840519185954","0.8455555555555556","0.022120186408724835","0.04772588810111999","0.7070867366666664","0.5016666666666667","0.9272222222222223","1.2338867213510978","0.005237810851800831","98.86666666666666","1.0"
"Synthetic","train","syn_n50_k10_cluster_corr_mixed_extreme_events_r03_s20260640","50","5","0.1","SPEA2","1.0069802350497274","0.006701093995517233","0.8611111111111112","0.007889591952853822","0.01754009428666143","5.689006023333333","0.5494444444444445","0.9783333333333335","1.3118880193519233","0.006589838379406834","100.0","1.0"
"Synthetic","train","syn_n50_k10_cluster_corr_mixed_extreme_events_r03_s20260640","50","5","0.1","MOEAD","0.9053822853647436","0.09375262532915765","0.4944444444444444","0.02648698344169947","0.053455306115679106","14.464013070000002","0.3083333333333333","0.6136111111111112","0.7796967461023665","0.003452374270921561","84.96666666666667","1.0"
"Synthetic","train","syn_n50_k10_cluster_corr_mixed_extreme_events_r03_s20260640","50","5","0.1","GDE3","1.0016693818240665","0.012929797919519783","0.8813888888888889","0.014099216658475912","0.03059975868150292","2.0643934566666666","0.5469444444444446","0.9116666666666667","1.2330168050157877","0.0029936502447580507","100.0","1.0"
"Synthetic","train","syn_n50_k10_cluster_corr_mixed_extreme_events_r03_s20260640","50","5","0.1","A_MPMO","1.0002513648554356","0.015120622259908907","0.8316666666666667","0.02152598116861986","0.04437953757277443","1.5040853599999997","0.45499999999999996","0.9322222222222224","1.2510932278237676","0.005293392484336713","97.83333333333333","1.0"
"Synthetic","train","syn_n50_k10_cluster_corr_mixed_extreme_events_r03_s20260640","50","5","0.1","ECMADE_MOO","1.003539285838999","0.007795378704453095","0.8075","0.014716626594712045","0.019388672898993084","3.60441792","0.4155555555555555","0.9522222222222223","1.3458613776555535","0.005474936222639977","96.7","1.0"
"Synthetic","train","syn_n50_k10_low_corr_heavy_tail_high_vol_r03_s20260641","50","5","0.1","NSGAII","1.0731964657028914","0.01729362027592464","0.8355555555555555","0.013709829719761804","0.048768609036006876","0.7144028133333333","0.5263888888888889","0.9152777777777779","1.17372152787484","0.005209732273824689","98.76666666666667","1.0"
"Synthetic","train","syn_n50_k10_low_corr_heavy_tail_high_vol_r03_s20260641","50","5","0.1","SPEA2","1.0749655996967928","0.013541693075451628","0.9075000000000001","0.01262364672529646","0.05409292435946176","5.501433109999999","0.5974999999999999","0.9336111111111111","1.1984966982131202","0.004305454961480307","100.0","1.0"
"Synthetic","train","syn_n50_k10_low_corr_heavy_tail_high_vol_r03_s20260641","50","5","0.1","MOEAD","0.9887537974080051","0.20509946711450266","0.24583333333333338","0.04922418268811251","0.028531431875986904","14.138933523333334","0.16138888888888892","0.2938888888888888","0.45306544637910307","0.0024397710756974807","89.5","1.0"
